Source,Target,Type,Id,Type_edge,Weigth
7482,2513,Undirected,5239,inventeur_brevet,1
7483,2431,Undirected,5240,inventeur_brevet,1
7484,2512,Undirected,5241,inventeur_brevet,1
7485,856,Undirected,5242,inventeur_brevet,1
7486,624,Undirected,5243,inventeur_brevet,1
7487,2509,Undirected,5244,inventeur_brevet,1
7488,2473,Undirected,5245,inventeur_brevet,1
7489,2281,Undirected,5246,inventeur_brevet,1
7490,1159,Undirected,5247,inventeur_brevet,1
7491,236,Undirected,5248,inventeur_brevet,1
7492,266,Undirected,5249,inventeur_brevet,1
7493,1323,Undirected,5250,inventeur_brevet,1
7494,21,Undirected,5251,inventeur_brevet,1
7495,1276,Undirected,5252,inventeur_brevet,1
7496,2600,Undirected,5253,inventeur_brevet,1
7497,1279,Undirected,5254,inventeur_brevet,1
7498,2284,Undirected,5255,inventeur_brevet,1
7499,2352,Undirected,5256,inventeur_brevet,1
7500,687,Undirected,5257,inventeur_brevet,1
7501,2265,Undirected,5258,inventeur_brevet,1
7502,2536,Undirected,5259,inventeur_brevet,1
7503,562,Undirected,5260,inventeur_brevet,1
7504,175,Undirected,5261,inventeur_brevet,1
7505,965,Undirected,5262,inventeur_brevet,1
7506,2262,Undirected,5263,inventeur_brevet,1
7507,1387,Undirected,5264,inventeur_brevet,1
7508,875,Undirected,5265,inventeur_brevet,1
7509,448,Undirected,5266,inventeur_brevet,1
7510,232,Undirected,5267,inventeur_brevet,1
7511,2441,Undirected,5268,inventeur_brevet,1
7512,943,Undirected,5269,inventeur_brevet,1
7513,2282,Undirected,5270,inventeur_brevet,1
7514,795,Undirected,5271,inventeur_brevet,1
7515,1360,Undirected,5272,inventeur_brevet,1
7516,1089,Undirected,5273,inventeur_brevet,1
7517,1213,Undirected,5274,inventeur_brevet,1
7518,2653,Undirected,5275,inventeur_brevet,1
7519,825,Undirected,5276,inventeur_brevet,1
7520,209,Undirected,5277,inventeur_brevet,1
7521,1787,Undirected,5278,inventeur_brevet,1
7522,1893,Undirected,5279,inventeur_brevet,1
7523,387,Undirected,5280,inventeur_brevet,1
7524,87,Undirected,5281,inventeur_brevet,1
7525,674,Undirected,5282,inventeur_brevet,1
7526,2668,Undirected,5283,inventeur_brevet,1
7527,1305,Undirected,5284,inventeur_brevet,1
7528,550,Undirected,5285,inventeur_brevet,1
7529,548,Undirected,5286,inventeur_brevet,1
7530,1865,Undirected,5287,inventeur_brevet,1
7531,732,Undirected,5288,inventeur_brevet,1
7532,1596,Undirected,5289,inventeur_brevet,1
7533,2383,Undirected,5290,inventeur_brevet,1
7534,334,Undirected,5291,inventeur_brevet,1
7535,1585,Undirected,5292,inventeur_brevet,1
7536,1365,Undirected,5293,inventeur_brevet,1
7537,1960,Undirected,5294,inventeur_brevet,1
7538,658,Undirected,5295,inventeur_brevet,1
7539,1640,Undirected,5296,inventeur_brevet,1
7540,631,Undirected,5297,inventeur_brevet,1
7541,733,Undirected,5298,inventeur_brevet,1
7542,1904,Undirected,5299,inventeur_brevet,1
7543,982,Undirected,5300,inventeur_brevet,1
7544,1831,Undirected,5301,inventeur_brevet,1
7545,1092,Undirected,5302,inventeur_brevet,1
7546,2393,Undirected,5303,inventeur_brevet,1
7547,2071,Undirected,5304,inventeur_brevet,1
7548,1379,Undirected,5305,inventeur_brevet,1
7549,1301,Undirected,5306,inventeur_brevet,1
7550,222,Undirected,5307,inventeur_brevet,1
7551,1006,Undirected,5308,inventeur_brevet,1
7552,1576,Undirected,5309,inventeur_brevet,1
7553,350,Undirected,5310,inventeur_brevet,1
7554,2587,Undirected,5311,inventeur_brevet,1
7555,1840,Undirected,5312,inventeur_brevet,1
7556,2487,Undirected,5313,inventeur_brevet,1
7557,1776,Undirected,5314,inventeur_brevet,1
7558,1982,Undirected,5315,inventeur_brevet,1
7559,2659,Undirected,5316,inventeur_brevet,1
7560,1361,Undirected,5317,inventeur_brevet,1
7561,507,Undirected,5318,inventeur_brevet,1
7562,507,Undirected,5319,inventeur_brevet,1
7563,1288,Undirected,5320,inventeur_brevet,1
7564,2102,Undirected,5321,inventeur_brevet,1
7565,1831,Undirected,5322,inventeur_brevet,1
7566,1263,Undirected,5323,inventeur_brevet,1
7566,2140,Undirected,5324,inventeur_brevet,1
7567,1985,Undirected,5325,inventeur_brevet,1
7568,1976,Undirected,5326,inventeur_brevet,1
7569,2574,Undirected,5327,inventeur_brevet,1
7569,2582,Undirected,5328,inventeur_brevet,1
7570,603,Undirected,5329,inventeur_brevet,1
7571,590,Undirected,5330,inventeur_brevet,1
7572,2039,Undirected,5331,inventeur_brevet,1
7573,1975,Undirected,5332,inventeur_brevet,1
7574,1245,Undirected,5333,inventeur_brevet,1
7575,1762,Undirected,5334,inventeur_brevet,1
7576,1369,Undirected,5335,inventeur_brevet,1
7577,60,Undirected,5336,inventeur_brevet,1
7578,728,Undirected,5337,inventeur_brevet,1
7579,1699,Undirected,5338,inventeur_brevet,1
7580,598,Undirected,5339,inventeur_brevet,1
7581,1063,Undirected,5340,inventeur_brevet,1
7582,172,Undirected,5341,inventeur_brevet,1
7583,888,Undirected,5342,inventeur_brevet,1
7584,386,Undirected,5343,inventeur_brevet,1
7585,1914,Undirected,5344,inventeur_brevet,1
7586,192,Undirected,5345,inventeur_brevet,1
7587,1640,Undirected,5346,inventeur_brevet,1
7588,1515,Undirected,5347,inventeur_brevet,1
7589,60,Undirected,5348,inventeur_brevet,1
7590,41,Undirected,5349,inventeur_brevet,1
7591,1063,Undirected,5350,inventeur_brevet,1
7592,2475,Undirected,5351,inventeur_brevet,1
7593,1973,Undirected,5352,inventeur_brevet,1
7594,591,Undirected,5353,inventeur_brevet,1
7595,470,Undirected,5354,inventeur_brevet,1
7596,29,Undirected,5355,inventeur_brevet,1
7597,1032,Undirected,5356,inventeur_brevet,1
7598,2134,Undirected,5357,inventeur_brevet,1
7599,889,Undirected,5358,inventeur_brevet,1
7600,671,Undirected,5359,inventeur_brevet,1
7601,460,Undirected,5360,inventeur_brevet,1
7602,1939,Undirected,5361,inventeur_brevet,1
7603,1669,Undirected,5362,inventeur_brevet,1
7604,1130,Undirected,5363,inventeur_brevet,1
7605,615,Undirected,5364,inventeur_brevet,1
7606,506,Undirected,5365,inventeur_brevet,1
7607,2022,Undirected,5366,inventeur_brevet,1
7608,2501,Undirected,5367,inventeur_brevet,1
7609,1820,Undirected,5368,inventeur_brevet,1
7610,109,Undirected,5369,inventeur_brevet,1
7611,1102,Undirected,5370,inventeur_brevet,1
7612,211,Undirected,5371,inventeur_brevet,1
7613,626,Undirected,5372,inventeur_brevet,1
7614,404,Undirected,5373,inventeur_brevet,1
7615,1741,Undirected,5374,inventeur_brevet,1
7616,70,Undirected,5375,inventeur_brevet,1
7616,327,Undirected,5376,inventeur_brevet,1
7616,330,Undirected,5377,inventeur_brevet,1
7616,333,Undirected,5378,inventeur_brevet,1
7616,336,Undirected,5379,inventeur_brevet,1
7616,413,Undirected,5380,inventeur_brevet,1
7617,2357,Undirected,5381,inventeur_brevet,1
7618,1933,Undirected,5382,inventeur_brevet,1
7619,444,Undirected,5383,inventeur_brevet,1
7620,483,Undirected,5384,inventeur_brevet,1
7621,2300,Undirected,5385,inventeur_brevet,1
7622,960,Undirected,5386,inventeur_brevet,1
7623,769,Undirected,5387,inventeur_brevet,1
7624,746,Undirected,5388,inventeur_brevet,1
7625,1862,Undirected,5389,inventeur_brevet,1
7626,335,Undirected,5390,inventeur_brevet,1
7627,2346,Undirected,5391,inventeur_brevet,1
7628,980,Undirected,5392,inventeur_brevet,1
7629,626,Undirected,5393,inventeur_brevet,1
7630,836,Undirected,5394,inventeur_brevet,1
7631,1448,Undirected,5395,inventeur_brevet,1
7632,1306,Undirected,5396,inventeur_brevet,1
7633,2430,Undirected,5397,inventeur_brevet,1
7634,823,Undirected,5398,inventeur_brevet,1
7635,1717,Undirected,5399,inventeur_brevet,1
7636,345,Undirected,5400,inventeur_brevet,1
7637,601,Undirected,5401,inventeur_brevet,1
7638,807,Undirected,5402,inventeur_brevet,1
7639,2426,Undirected,5403,inventeur_brevet,1
7640,1676,Undirected,5404,inventeur_brevet,1
7641,1273,Undirected,5405,inventeur_brevet,1
7642,1928,Undirected,5406,inventeur_brevet,1
7643,1292,Undirected,5407,inventeur_brevet,1
7644,970,Undirected,5408,inventeur_brevet,1
7645,1526,Undirected,5409,inventeur_brevet,1
7646,599,Undirected,5410,inventeur_brevet,1
7647,1849,Undirected,5411,inventeur_brevet,1
7648,1983,Undirected,5412,inventeur_brevet,1
7649,1804,Undirected,5413,inventeur_brevet,1
7650,1804,Undirected,5414,inventeur_brevet,1
7651,1566,Undirected,5415,inventeur_brevet,1
7652,1464,Undirected,5416,inventeur_brevet,1
7653,1856,Undirected,5417,inventeur_brevet,1
7654,1940,Undirected,5418,inventeur_brevet,1
7655,1317,Undirected,5419,inventeur_brevet,1
7656,301,Undirected,5420,inventeur_brevet,1
7656,302,Undirected,5421,inventeur_brevet,1
7656,303,Undirected,5422,inventeur_brevet,1
7657,1264,Undirected,5423,inventeur_brevet,1
7658,370,Undirected,5424,inventeur_brevet,1
7659,2650,Undirected,5425,inventeur_brevet,1
7660,1977,Undirected,5426,inventeur_brevet,1
7660,1978,Undirected,5427,inventeur_brevet,1
7661,365,Undirected,5428,inventeur_brevet,1
7662,2227,Undirected,5429,inventeur_brevet,1
7663,1976,Undirected,5430,inventeur_brevet,1
7664,7,Undirected,5431,inventeur_brevet,1
7665,1011,Undirected,5432,inventeur_brevet,1
7666,816,Undirected,5433,inventeur_brevet,1
7667,1886,Undirected,5434,inventeur_brevet,1
7668,1973,Undirected,5435,inventeur_brevet,1
7669,885,Undirected,5436,inventeur_brevet,1
7670,590,Undirected,5437,inventeur_brevet,1
7671,2313,Undirected,5438,inventeur_brevet,1
7672,65,Undirected,5439,inventeur_brevet,1
7673,1644,Undirected,5440,inventeur_brevet,1
7674,198,Undirected,5441,inventeur_brevet,1
7675,1476,Undirected,5442,inventeur_brevet,1
7676,813,Undirected,5443,inventeur_brevet,1
7677,1776,Undirected,5444,inventeur_brevet,1
7678,1094,Undirected,5445,inventeur_brevet,1
7679,1536,Undirected,5446,inventeur_brevet,1
7680,1702,Undirected,5447,inventeur_brevet,1
7681,1241,Undirected,5448,inventeur_brevet,1
7682,2391,Undirected,5449,inventeur_brevet,1
7683,1624,Undirected,5450,inventeur_brevet,1
7684,1989,Undirected,5451,inventeur_brevet,1
7685,2104,Undirected,5452,inventeur_brevet,1
7686,2123,Undirected,5453,inventeur_brevet,1
7687,1296,Undirected,5454,inventeur_brevet,1
7688,1056,Undirected,5455,inventeur_brevet,1
7689,779,Undirected,5456,inventeur_brevet,1
7690,2094,Undirected,5457,inventeur_brevet,1
7691,23,Undirected,5458,inventeur_brevet,1
7692,544,Undirected,5459,inventeur_brevet,1
7693,1682,Undirected,5460,inventeur_brevet,1
7694,229,Undirected,5461,inventeur_brevet,1
7695,1494,Undirected,5462,inventeur_brevet,1
7696,1656,Undirected,5463,inventeur_brevet,1
7697,2670,Undirected,5464,inventeur_brevet,1
7698,2672,Undirected,5465,inventeur_brevet,1
7699,226,Undirected,5466,inventeur_brevet,1
7700,1488,Undirected,5467,inventeur_brevet,1
7701,362,Undirected,5468,inventeur_brevet,1
7702,1300,Undirected,5469,inventeur_brevet,1
7703,1659,Undirected,5470,inventeur_brevet,1
7704,1089,Undirected,5471,inventeur_brevet,1
7705,2096,Undirected,5472,inventeur_brevet,1
7706,1076,Undirected,5473,inventeur_brevet,1
7707,1085,Undirected,5474,inventeur_brevet,1
7708,1540,Undirected,5475,inventeur_brevet,1
7709,715,Undirected,5476,inventeur_brevet,1
7710,127,Undirected,5477,inventeur_brevet,1
7711,1940,Undirected,5478,inventeur_brevet,1
7712,1613,Undirected,5479,inventeur_brevet,1
7713,1725,Undirected,5480,inventeur_brevet,1
7714,1929,Undirected,5481,inventeur_brevet,1
7715,992,Undirected,5482,inventeur_brevet,1
7716,1751,Undirected,5483,inventeur_brevet,1
7717,1266,Undirected,5484,inventeur_brevet,1
7718,1394,Undirected,5485,inventeur_brevet,1
7719,353,Undirected,5486,inventeur_brevet,1
7720,2598,Undirected,5487,inventeur_brevet,1
7721,899,Undirected,5488,inventeur_brevet,1
7722,1552,Undirected,5489,inventeur_brevet,1
7723,1101,Undirected,5490,inventeur_brevet,1
7724,1773,Undirected,5491,inventeur_brevet,1
7725,2167,Undirected,5492,inventeur_brevet,1
7726,1189,Undirected,5493,inventeur_brevet,1
7727,100,Undirected,5494,inventeur_brevet,1
7728,2115,Undirected,5495,inventeur_brevet,1
7729,1200,Undirected,5496,inventeur_brevet,1
7730,250,Undirected,5497,inventeur_brevet,1
7731,251,Undirected,5498,inventeur_brevet,1
7732,649,Undirected,5499,inventeur_brevet,1
7733,558,Undirected,5500,inventeur_brevet,1
7734,1177,Undirected,5501,inventeur_brevet,1
7735,381,Undirected,5502,inventeur_brevet,1
7736,264,Undirected,5503,inventeur_brevet,1
7737,858,Undirected,5504,inventeur_brevet,1
7738,175,Undirected,5505,inventeur_brevet,1
7739,1200,Undirected,5506,inventeur_brevet,1
7740,2010,Undirected,5507,inventeur_brevet,1
7741,266,Undirected,5508,inventeur_brevet,1
7742,1656,Undirected,5509,inventeur_brevet,1
7743,1532,Undirected,5510,inventeur_brevet,1
7744,2104,Undirected,5511,inventeur_brevet,1
7745,1111,Undirected,5512,inventeur_brevet,1
7745,1112,Undirected,5513,inventeur_brevet,1
7746,832,Undirected,5514,inventeur_brevet,1
7747,1841,Undirected,5515,inventeur_brevet,1
7748,1841,Undirected,5516,inventeur_brevet,1
7749,2030,Undirected,5517,inventeur_brevet,1
7750,600,Undirected,5518,inventeur_brevet,1
7751,1573,Undirected,5519,inventeur_brevet,1
7752,1574,Undirected,5520,inventeur_brevet,1
7753,2142,Undirected,5521,inventeur_brevet,1
7754,1761,Undirected,5522,inventeur_brevet,1
7755,1842,Undirected,5523,inventeur_brevet,1
7756,184,Undirected,5524,inventeur_brevet,1
7757,901,Undirected,5525,inventeur_brevet,1
7758,871,Undirected,5526,inventeur_brevet,1
7759,1166,Undirected,5527,inventeur_brevet,1
7760,1833,Undirected,5528,inventeur_brevet,1
7761,130,Undirected,5529,inventeur_brevet,1
7762,776,Undirected,5530,inventeur_brevet,1
7763,1611,Undirected,5531,inventeur_brevet,1
7764,2108,Undirected,5532,inventeur_brevet,1
7765,627,Undirected,5533,inventeur_brevet,1
7766,1863,Undirected,5534,inventeur_brevet,1
7767,633,Undirected,5535,inventeur_brevet,1
7768,2685,Undirected,5536,inventeur_brevet,1
7769,1670,Undirected,5537,inventeur_brevet,1
7770,1778,Undirected,5538,inventeur_brevet,1
7771,654,Undirected,5539,inventeur_brevet,1
7772,2402,Undirected,5540,inventeur_brevet,1
7773,2237,Undirected,5541,inventeur_brevet,1
7774,2282,Undirected,5542,inventeur_brevet,1
7775,175,Undirected,5543,inventeur_brevet,1
7776,2506,Undirected,5544,inventeur_brevet,1
7777,2004,Undirected,5545,inventeur_brevet,1
7778,752,Undirected,5546,inventeur_brevet,1
7779,2421,Undirected,5547,inventeur_brevet,1
7780,858,Undirected,5548,inventeur_brevet,1
7781,649,Undirected,5549,inventeur_brevet,1
7782,158,Undirected,5550,inventeur_brevet,1
7783,2512,Undirected,5551,inventeur_brevet,1
7784,3,Undirected,5552,inventeur_brevet,1
7785,2070,Undirected,5553,inventeur_brevet,1
7786,778,Undirected,5554,inventeur_brevet,1
7787,2257,Undirected,5555,inventeur_brevet,1
7788,2048,Undirected,5556,inventeur_brevet,1
7789,631,Undirected,5557,inventeur_brevet,1
7790,2303,Undirected,5558,inventeur_brevet,1
7791,9,Undirected,5559,inventeur_brevet,1
7792,763,Undirected,5560,inventeur_brevet,1
7793,1890,Undirected,5561,inventeur_brevet,1
7794,1995,Undirected,5562,inventeur_brevet,1
7795,269,Undirected,5563,inventeur_brevet,1
7796,60,Undirected,5564,inventeur_brevet,1
7797,1500,Undirected,5565,inventeur_brevet,1
7798,2628,Undirected,5566,inventeur_brevet,1
7799,910,Undirected,5567,inventeur_brevet,1
7800,979,Undirected,5568,inventeur_brevet,1
7801,36,Undirected,5569,inventeur_brevet,1
7802,2480,Undirected,5570,inventeur_brevet,1
7803,2417,Undirected,5571,inventeur_brevet,1
7804,2391,Undirected,5572,inventeur_brevet,1
7805,2019,Undirected,5573,inventeur_brevet,1
7806,851,Undirected,5574,inventeur_brevet,1
7807,2379,Undirected,5575,inventeur_brevet,1
7808,1440,Undirected,5576,inventeur_brevet,1
7809,63,Undirected,5577,inventeur_brevet,1
7809,64,Undirected,5578,inventeur_brevet,1
7810,2264,Undirected,5579,inventeur_brevet,1
7811,2327,Undirected,5580,inventeur_brevet,1
7812,2259,Undirected,5581,inventeur_brevet,1
7813,2608,Undirected,5582,inventeur_brevet,1
7814,53,Undirected,5583,inventeur_brevet,1
7815,287,Undirected,5584,inventeur_brevet,1
7816,2431,Undirected,5585,inventeur_brevet,1
7817,2052,Undirected,5586,inventeur_brevet,1
7818,523,Undirected,5587,inventeur_brevet,1
7819,221,Undirected,5588,inventeur_brevet,1
7820,2155,Undirected,5589,inventeur_brevet,1
7821,2082,Undirected,5590,inventeur_brevet,1
7822,850,Undirected,5591,inventeur_brevet,1
7823,2013,Undirected,5592,inventeur_brevet,1
7824,2586,Undirected,5593,inventeur_brevet,1
7825,2515,Undirected,5594,inventeur_brevet,1
7826,1065,Undirected,5595,inventeur_brevet,1
7827,2378,Undirected,5596,inventeur_brevet,1
7828,785,Undirected,5597,inventeur_brevet,1
7829,909,Undirected,5598,inventeur_brevet,1
7830,557,Undirected,5599,inventeur_brevet,1
7831,851,Undirected,5600,inventeur_brevet,1
7832,2308,Undirected,5601,inventeur_brevet,1
7833,2002,Undirected,5602,inventeur_brevet,1
7834,2016,Undirected,5603,inventeur_brevet,1
7835,118,Undirected,5604,inventeur_brevet,1
7836,795,Undirected,5605,inventeur_brevet,1
7837,2523,Undirected,5606,inventeur_brevet,1
7838,267,Undirected,5607,inventeur_brevet,1
7839,2529,Undirected,5608,inventeur_brevet,1
7840,842,Undirected,5609,inventeur_brevet,1
7841,2433,Undirected,5610,inventeur_brevet,1
7842,2578,Undirected,5611,inventeur_brevet,1
7843,615,Undirected,5612,inventeur_brevet,1
7844,795,Undirected,5613,inventeur_brevet,1
7845,2526,Undirected,5614,inventeur_brevet,1
7846,632,Undirected,5615,inventeur_brevet,1
7847,1912,Undirected,5616,inventeur_brevet,1
7848,2283,Undirected,5617,inventeur_brevet,1
7849,2109,Undirected,5618,inventeur_brevet,1
7850,179,Undirected,5619,inventeur_brevet,1
7851,1023,Undirected,5620,inventeur_brevet,1
7852,2257,Undirected,5621,inventeur_brevet,1
7853,1719,Undirected,5622,inventeur_brevet,1
7853,1739,Undirected,5623,inventeur_brevet,1
7854,868,Undirected,5624,inventeur_brevet,1
7855,782,Undirected,5625,inventeur_brevet,1
7856,2158,Undirected,5626,inventeur_brevet,1
7857,795,Undirected,5627,inventeur_brevet,1
7858,703,Undirected,5628,inventeur_brevet,1
7859,180,Undirected,5629,inventeur_brevet,1
7860,581,Undirected,5630,inventeur_brevet,1
7861,1029,Undirected,5631,inventeur_brevet,1
7862,2032,Undirected,5632,inventeur_brevet,1
7863,1141,Undirected,5633,inventeur_brevet,1
7864,937,Undirected,5634,inventeur_brevet,1
7865,169,Undirected,5635,inventeur_brevet,1
7866,2609,Undirected,5636,inventeur_brevet,1
7867,667,Undirected,5637,inventeur_brevet,1
7868,2686,Undirected,5638,inventeur_brevet,1
7869,529,Undirected,5639,inventeur_brevet,1
7870,1628,Undirected,5640,inventeur_brevet,1
7871,340,Undirected,5641,inventeur_brevet,1
7872,2043,Undirected,5642,inventeur_brevet,1
7873,2418,Undirected,5643,inventeur_brevet,1
7874,978,Undirected,5644,inventeur_brevet,1
7875,1127,Undirected,5645,inventeur_brevet,1
7876,1970,Undirected,5646,inventeur_brevet,1
7877,2320,Undirected,5647,inventeur_brevet,1
7878,642,Undirected,5648,inventeur_brevet,1
7879,182,Undirected,5649,inventeur_brevet,1
7880,2233,Undirected,5650,inventeur_brevet,1
7881,1405,Undirected,5651,inventeur_brevet,1
7882,2336,Undirected,5652,inventeur_brevet,1
7883,601,Undirected,5653,inventeur_brevet,1
7884,1678,Undirected,5654,inventeur_brevet,1
7885,760,Undirected,5655,inventeur_brevet,1
7886,401,Undirected,5656,inventeur_brevet,1
7887,1131,Undirected,5657,inventeur_brevet,1
7888,125,Undirected,5658,inventeur_brevet,1
7889,535,Undirected,5659,inventeur_brevet,1
7890,854,Undirected,5660,inventeur_brevet,1
7891,718,Undirected,5661,inventeur_brevet,1
7892,2505,Undirected,5662,inventeur_brevet,1
7893,1171,Undirected,5663,inventeur_brevet,1
7894,1171,Undirected,5664,inventeur_brevet,1
7895,1809,Undirected,5665,inventeur_brevet,1
7896,1878,Undirected,5666,inventeur_brevet,1
7897,2389,Undirected,5667,inventeur_brevet,1
7898,1726,Undirected,5668,inventeur_brevet,1
7899,1728,Undirected,5669,inventeur_brevet,1
7900,1683,Undirected,5670,inventeur_brevet,1
7901,1879,Undirected,5671,inventeur_brevet,1
7902,1515,Undirected,5672,inventeur_brevet,1
7903,2312,Undirected,5673,inventeur_brevet,1
7904,131,Undirected,5674,inventeur_brevet,1
7905,957,Undirected,5675,inventeur_brevet,1
7906,1246,Undirected,5676,inventeur_brevet,1
7907,1495,Undirected,5677,inventeur_brevet,1
7908,815,Undirected,5678,inventeur_brevet,1
7909,2639,Undirected,5679,inventeur_brevet,1
7910,586,Undirected,5680,inventeur_brevet,1
7911,703,Undirected,5681,inventeur_brevet,1
7912,1419,Undirected,5682,inventeur_brevet,1
7913,849,Undirected,5683,inventeur_brevet,1
7914,2109,Undirected,5684,inventeur_brevet,1
7915,795,Undirected,5685,inventeur_brevet,1
7916,2668,Undirected,5686,inventeur_brevet,1
7917,456,Undirected,5687,inventeur_brevet,1
7918,1638,Undirected,5688,inventeur_brevet,1
7919,1628,Undirected,5689,inventeur_brevet,1
7920,2123,Undirected,5690,inventeur_brevet,1
7921,1482,Undirected,5691,inventeur_brevet,1
7922,1089,Undirected,5692,inventeur_brevet,1
7923,2236,Undirected,5693,inventeur_brevet,1
7924,2067,Undirected,5694,inventeur_brevet,1
7925,1091,Undirected,5695,inventeur_brevet,1
7926,374,Undirected,5696,inventeur_brevet,1
7927,864,Undirected,5697,inventeur_brevet,1
7928,2239,Undirected,5698,inventeur_brevet,1
7929,1880,Undirected,5699,inventeur_brevet,1
7930,667,Undirected,5700,inventeur_brevet,1
7931,667,Undirected,5701,inventeur_brevet,1
7932,2391,Undirected,5702,inventeur_brevet,1
7933,1794,Undirected,5703,inventeur_brevet,1
7934,1829,Undirected,5704,inventeur_brevet,1
7935,1319,Undirected,5705,inventeur_brevet,1
7936,1888,Undirected,5706,inventeur_brevet,1
7937,1537,Undirected,5707,inventeur_brevet,1
7937,1707,Undirected,5708,inventeur_brevet,1
7937,1784,Undirected,5709,inventeur_brevet,1
7937,1785,Undirected,5710,inventeur_brevet,1
7938,348,Undirected,5711,inventeur_brevet,1
7939,318,Undirected,5712,inventeur_brevet,1
7940,1638,Undirected,5713,inventeur_brevet,1
7941,2641,Undirected,5714,inventeur_brevet,1
7942,2138,Undirected,5715,inventeur_brevet,1
7943,1004,Undirected,5716,inventeur_brevet,1
7944,1099,Undirected,5717,inventeur_brevet,1
7945,1227,Undirected,5718,inventeur_brevet,1
7946,227,Undirected,5719,inventeur_brevet,1
7947,270,Undirected,5720,inventeur_brevet,1
7948,922,Undirected,5721,inventeur_brevet,1
7949,803,Undirected,5722,inventeur_brevet,1
7950,1420,Undirected,5723,inventeur_brevet,1
7951,361,Undirected,5724,inventeur_brevet,1
7952,971,Undirected,5725,inventeur_brevet,1
7953,1914,Undirected,5726,inventeur_brevet,1
7954,787,Undirected,5727,inventeur_brevet,1
7955,210,Undirected,5728,inventeur_brevet,1
7956,1849,Undirected,5729,inventeur_brevet,1
7957,1424,Undirected,5730,inventeur_brevet,1
7958,1892,Undirected,5731,inventeur_brevet,1
7959,1659,Undirected,5732,inventeur_brevet,1
7960,1993,Undirected,5733,inventeur_brevet,1
7960,1994,Undirected,5734,inventeur_brevet,1
7961,597,Undirected,5735,inventeur_brevet,1
7962,601,Undirected,5736,inventeur_brevet,1
7963,348,Undirected,5737,inventeur_brevet,1
7964,2669,Undirected,5738,inventeur_brevet,1
7965,120,Undirected,5739,inventeur_brevet,1
7966,1382,Undirected,5740,inventeur_brevet,1
7967,2441,Undirected,5741,inventeur_brevet,1
7968,2215,Undirected,5742,inventeur_brevet,1
7969,952,Undirected,5743,inventeur_brevet,1
7970,2591,Undirected,5744,inventeur_brevet,1
7971,1354,Undirected,5745,inventeur_brevet,1
7972,2591,Undirected,5746,inventeur_brevet,1
7973,2591,Undirected,5747,inventeur_brevet,1
7974,2591,Undirected,5748,inventeur_brevet,1
7975,2591,Undirected,5749,inventeur_brevet,1
7976,2591,Undirected,5750,inventeur_brevet,1
7977,2440,Undirected,5751,inventeur_brevet,1
7978,63,Undirected,5752,inventeur_brevet,1
7978,64,Undirected,5753,inventeur_brevet,1
7979,2488,Undirected,5754,inventeur_brevet,1
7980,2481,Undirected,5755,inventeur_brevet,1
7981,2046,Undirected,5756,inventeur_brevet,1
7982,849,Undirected,5757,inventeur_brevet,1
7983,1766,Undirected,5758,inventeur_brevet,1
7984,821,Undirected,5759,inventeur_brevet,1
7985,1124,Undirected,5760,inventeur_brevet,1
7986,1808,Undirected,5761,inventeur_brevet,1
7987,489,Undirected,5762,inventeur_brevet,1
7988,72,Undirected,5763,inventeur_brevet,1
7989,2120,Undirected,5764,inventeur_brevet,1
7990,623,Undirected,5765,inventeur_brevet,1
7991,370,Undirected,5766,inventeur_brevet,1
7992,1380,Undirected,5767,inventeur_brevet,1
7993,687,Undirected,5768,inventeur_brevet,1
7994,2084,Undirected,5769,inventeur_brevet,1
7995,1041,Undirected,5770,inventeur_brevet,1
7996,1380,Undirected,5771,inventeur_brevet,1
7997,2540,Undirected,5772,inventeur_brevet,1
7998,2522,Undirected,5773,inventeur_brevet,1
7999,1798,Undirected,5774,inventeur_brevet,1
8000,576,Undirected,5775,inventeur_brevet,1
8001,1493,Undirected,5776,inventeur_brevet,1
8002,978,Undirected,5777,inventeur_brevet,1
8003,1242,Undirected,5778,inventeur_brevet,1
8004,1673,Undirected,5779,inventeur_brevet,1
8005,382,Undirected,5780,inventeur_brevet,1
8006,372,Undirected,5781,inventeur_brevet,1
8007,297,Undirected,5782,inventeur_brevet,1
8008,2141,Undirected,5783,inventeur_brevet,1
8009,1681,Undirected,5784,inventeur_brevet,1
8010,1063,Undirected,5785,inventeur_brevet,1
8011,229,Undirected,5786,inventeur_brevet,1
8012,880,Undirected,5787,inventeur_brevet,1
8013,2491,Undirected,5788,inventeur_brevet,1
8014,903,Undirected,5789,inventeur_brevet,1
8015,910,Undirected,5790,inventeur_brevet,1
8016,568,Undirected,5791,inventeur_brevet,1
8017,2171,Undirected,5792,inventeur_brevet,1
8018,1863,Undirected,5793,inventeur_brevet,1
8019,704,Undirected,5794,inventeur_brevet,1
8020,827,Undirected,5795,inventeur_brevet,1
8021,319,Undirected,5796,inventeur_brevet,1
8022,918,Undirected,5797,inventeur_brevet,1
8023,872,Undirected,5798,inventeur_brevet,1
8024,2163,Undirected,5799,inventeur_brevet,1
8025,998,Undirected,5800,inventeur_brevet,1
8026,776,Undirected,5801,inventeur_brevet,1
8027,807,Undirected,5802,inventeur_brevet,1
8028,1936,Undirected,5803,inventeur_brevet,1
8029,2162,Undirected,5804,inventeur_brevet,1
8030,1883,Undirected,5805,inventeur_brevet,1
8031,233,Undirected,5806,inventeur_brevet,1
